wall_clock_us,interval_us,paint_seq,pump_active_us,paint_latency_us,waited_deadline
349380270,0,45,74,38,1
349400212,0,45,67,22,1
349420236,0,45,70,24,1
349440272,0,45,76,24,1
349460244,0,45,78,24,1
349480248,0,45,74,26,1
349501046,239996,46,54,26,0
349520204,0,46,55,18,1
349540207,0,46,67,16,1
349560230,0,46,55,20,1
349580211,0,46,71,27,1
349600239,0,46,71,27,1
349620249,0,46,80,27,1
349640248,0,46,78,30,1
349660258,0,46,70,29,1
349680243,0,46,69,26,1
349700241,0,46,70,26,1
349720243,0,46,78,27,1
349741070,240023,47,68,29,0
349760241,0,47,68,25,1
349780241,0,47,68,26,1
349800241,0,47,68,25,1
349820242,0,47,64,25,1
349840238,0,47,164,28,1
349860336,0,47,64,26,1
349880235,0,47,82,24,1
349900241,0,47,77,34,1
349920251,0,47,89,26,1
349940306,0,47,117,30,1
349960399,0,47,120,30,1
349981187,240117,48,117,32,0
350000398,0,48,118,29,1
350020400,0,48,117,28,1
350040399,0,48,117,29,1
350060398,0,48,115,29,1
350080379,0,48,77,29,1
350100245,0,48,67,32,1
350120226,0,48,55,22,1
350140206,0,48,67,23,1
350160228,0,48,57,24,1
350180208,0,48,45,23,1
350200187,0,48,69,17,1
350220996,239808,49,73,35,0
350240242,0,49,65,25,1
350260228,0,49,67,23,1
350280231,0,49,65,25,1
350300233,0,49,62,24,1
350320227,0,49,65,24,1
350340229,0,49,64,24,1
350360231,0,49,63,24,1
350380233,0,49,83,28,1
350400248,0,49,40,18,1
350420181,0,49,83,16,1
350440256,0,49,75,24,1
350461076,240080,50,65,30,0
350480234,0,50,63,25,1
350500226,0,50,65,23,1
350520229,0,50,65,24,1
350540235,0,50,62,26,1
350560227,0,50,69,23,1
350580237,0,50,65,26,1
350600231,0,50,62,26,1
350620221,0,50,67,23,1
350640233,0,50,67,25,1
350660230,0,50,73,25,1
350680242,0,50,82,29,1
350701062,239986,51,85,31,0
350720264,0,51,66,34,1
350740212,0,51,62,22,1
350760729,0,51,64,23,1
350780225,0,51,49,23,1
350800195,0,51,43,18,1
350820190,0,51,71,17,1
350840245,0,51,75,28,1
350860246,0,51,75,28,1
350880244,0,51,74,27,1
350900245,0,51,73,27,1
350920244,0,51,75,28,1
350941090,240027,52,67,28,0
350960224,0,52,68,23,1
350980234,0,52,76,28,1
351000244,0,52,76,28,1
351020248,0,52,72,28,1
351040244,0,52,76,27,1
351060244,0,52,77,28,1
351080249,0,52,75,28,1
351100245,0,52,76,27,1
351120245,0,52,104,28,1
351140346,0,52,120,34,1
351160402,0,52,129,34,1
351181249,240159,53,120,37,0
351200395,0,53,121,31,1
351220399,0,53,120,31,1
351240402,0,53,120,32,1
351260399,0,53,120,31,1
351280420,0,53,103,50,1
351300323,0,53,86,29,1
351320261,0,53,55,26,1
351340211,0,53,54,20,1
351360489,0,53,65,20,1
351380230,0,53,63,21,1
