wall_clock_us,interval_us,paint_seq,pump_active_us,paint_latency_us,waited_deadline
1952338927,21378,408,919,23,0
1952358250,19323,409,897,22,0
1952377943,19692,410,904,19,0
1952398089,20146,411,922,19,0
1952418092,20003,412,893,18,0
1952438039,19946,413,919,18,0
1952458132,20092,414,946,19,0
1952477954,19821,415,932,20,0
1952498227,20273,416,130,22,0
1952515432,0,416,785,16,1
1952536037,37810,417,934,19,0
1952558037,21999,418,980,26,0
1952578197,20160,419,930,21,0
1952597990,19792,420,941,21,0
1952618206,20216,421,949,22,0
1952637997,19790,422,963,21,0
1952658090,20093,423,955,22,0
1952678115,20024,424,910,19,0
1952697922,19807,425,1054,22,0
1952719237,21315,426,177,21,0
1952737990,0,426,814,15,1
1952756037,36799,427,927,23,0
1952778146,22109,428,913,22,0
1952798880,20734,429,163,18,0
1952816303,0,429,790,14,1
1952836039,37158,430,944,20,0
1952857832,21792,431,955,23,0
1952878381,20549,432,158,21,0
1952895463,0,432,837,15,1
1952916114,37732,433,916,22,0
1952937925,21810,434,923,24,0
1952957126,19200,435,895,23,0
1952978810,21683,436,871,20,0
1952998184,19374,437,132,20,0
1953015423,0,437,845,14,1
1953036134,37950,438,1015,27,0
1953057900,21765,439,895,19,0
1953078116,20216,440,927,18,0
1953097932,19815,441,886,18,0
1953119034,21102,442,165,18,0
1953137333,0,442,813,15,1
1953156090,37055,443,1010,24,0
1953177189,21099,444,981,23,0
1953198066,20876,445,187,19,0
1953217375,0,445,954,13,1
1953236234,38168,446,997,27,0
1953258045,21810,447,201,26,0
1953276456,0,447,858,14,1
1953296141,38096,448,921,25,0
1953319029,22888,449,171,19,0
1953337342,0,449,861,14,1
1953356131,37102,450,942,16,0
1953379070,22938,451,173,26,0
1953396210,0,451,812,19,1
1953416082,37012,452,186,17,0
1953435503,0,452,838,15,1
1953456109,40026,453,920,17,0
1953479068,22958,454,175,27,0
1953497305,0,454,855,17,1
1953516131,37063,455,926,21,0
1953536239,20108,456,952,23,0
1953558978,22738,457,182,24,0
1953577414,0,457,809,21,1
1953596036,37058,458,985,22,0
1953618221,22184,459,177,25,0
1953635488,0,459,845,15,1
1953656121,37899,460,964,20,0
1953678126,22005,461,911,24,0
1953698924,20798,462,187,23,0
1953717522,0,462,843,16,1
1953736118,37193,463,922,19,0
