wall_clock_us,interval_us,paint_seq,pump_active_us,paint_latency_us,waited_deadline
24788120649,25671,466,744,5589,0
24788156892,36242,467,899,21578,0
24788176982,0,467,171,20086,1
24788182578,25686,468,761,5590,0
24788217328,0,468,179,20079,1
24788223161,40582,469,908,5828,0
24788257682,0,469,177,20088,1
24788263285,40123,470,765,5598,0
24788299682,36397,471,968,21744,0
24788319784,0,471,172,20096,1
24788325405,25723,472,773,5615,0
24788360128,0,472,149,20088,1
24788365722,40316,473,746,5588,0
24788400480,0,473,159,20086,1
24788406153,40430,474,796,5668,0
24788426259,0,474,205,20100,1
24788431877,25723,475,759,5610,0
24788468286,36409,476,1011,21768,0
24788490147,21860,477,1116,21855,0
24788511903,21756,478,997,21751,0
24788533718,21814,479,987,21810,0
24788553839,0,479,202,20115,1
24788559436,25717,480,744,5588,0
24788594925,35489,481,1045,20798,0
24788616730,21805,482,1026,21800,0
24788636796,0,482,67,20061,1
24788658531,41800,483,1005,21732,0
24788680337,21805,484,1015,21799,0
24788702143,21806,485,1023,21800,0
24788722235,0,485,169,20087,1
24788728501,26358,486,863,6260,0
24788750293,21791,487,1020,21784,0
24788772070,21777,488,971,21771,0
24788793852,21781,489,1022,21776,0
24788815618,21766,490,1012,21761,0
24788837377,21759,491,993,21754,0
24788859165,21788,492,1011,21783,0
24788879263,0,492,197,20093,1
24788884841,25676,493,755,5572,0
24788921291,36449,494,994,21765,0
24788943061,21769,495,978,21765,0
24788963156,0,495,159,20090,1
24788969561,26500,496,1356,6400,0
24789001579,32017,497,988,18161,0
24789025268,23689,498,1003,21754,0
24789045356,0,498,172,20083,1
24789055153,29884,499,822,9791,0
24789075244,0,499,181,20085,1
24789080841,25687,500,755,5592,0
24789115587,0,500,156,20083,1
24789117122,36281,501,759,1529,0
24789157691,40568,502,993,21774,0
24789177785,0,502,167,20089,1
24789183447,25755,503,801,5657,0
24789218107,0,503,181,20097,1
24789223807,40359,504,806,5694,0
24789260163,36356,505,1097,21788,0
24789280267,0,505,178,20100,1
24789285882,25719,506,764,5609,0
24789322100,36217,507,925,21568,0
24789342190,0,507,176,20085,1
24789347807,25706,508,789,5612,0
24789382541,0,508,167,20084,1
24789388197,40390,509,797,5652,0
24789424609,36411,510,1071,21789,0
24789446361,21752,511,988,21746,0
24789468100,21739,512,1011,21734,0
24789489963,21863,513,1173,21858,0
24789508124,18161,514,1019,18156,0
24789531739,23614,515,960,21711,0
24789549887,18148,516,994,18143,0
24789570626,20738,517,948,18807,0
24789593648,23021,518,999,21752,0
24789615419,21771,519,1008,21766,0
24789636991,21571,520,908,21566,0
24789655124,18133,521,996,18129,0
24789675200,20075,522,952,18175,0
24789698858,23658,523,1020,21759,0
24789717046,18187,524,1015,18181,0
24789738536,21490,525,971,19600,0
24789757157,18621,526,983,18123,0
24789781167,24009,527,1139,22044,0
24789802917,21749,528,1023,21744,0
24789823099,20182,529,1040,20176,0
24789841312,18213,530,992,18208,0
24789864994,23682,531,1033,21813,0
24789886708,21713,532,1000,21699,0
24789904841,18132,533,967,18128,0
24789929329,24487,534,1478,22542,0
24789950947,21618,535,994,21613,0
24789972560,21612,536,950,21608,0
24789994201,21641,537,1002,21636,0
24790014302,0,537,204,20096,1
24790020190,25989,538,996,5883,0
24790052689,32498,539,973,18131,0
24790074719,0,539,153,20087,1
24790076272,23583,540,768,1548,0
24790116663,40390,541,996,21625,0
24790138287,21624,542,961,21620,0
24790159892,21605,543,953,21600,0
24790181542,21649,544,990,21644,0
24790199656,18114,545,974,18109,0
24790223361,23705,546,1010,21742,0
24790244994,21632,547,1037,21628,0
24790266578,21583,548,973,21579,0
24790289141,22563,549,1344,22558,0
24790307324,18182,550,991,18177,0
24790330906,23582,551,1030,21686,0
24790352555,21649,552,991,21644,0
24790374349,21793,553,1060,21788,0
24790396400,22051,554,1242,22046,0
24790418403,22003,555,1258,21998,0
24790440141,21737,556,1072,21733,0
24790461809,21668,557,998,21663,0
24790479920,18111,558,992,18107,0
24790503643,23722,559,1044,21755,0
24790525294,21650,560,997,21646,0
24790546924,21630,561,970,21625,0
24790565044,18119,562,980,18115,0
24790586020,20975,563,962,18991,0
24790605226,19206,564,978,18123,0
24790623383,18156,565,999,18150,0
24790643401,20018,566,951,18092,0
24790663540,20138,567,1002,18158,0
24790683608,20068,568,988,18153,0
24790703772,20164,569,998,18243,0
24790723706,19934,570,975,18082,0
24790743875,20168,571,988,18175,0
24790763877,20002,572,965,18087,0
24790784039,20161,573,992,18175,0
24790804011,19971,574,969,18074,0
24790824138,20127,575,972,18125,0
24790844228,20089,576,998,18141,0
24790864464,20235,577,958,18301,0
24790884352,19888,578,973,18117,0
